/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_36_542.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_36_542.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_36_542.jpg,0,0,0,0.1045646
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_36_689.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_36_689.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_36_689.jpg,0,0,0,0.1028841
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_36_771.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_36_771.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_36_771.jpg,0,0,0,0.1020539
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_36_939.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_36_939.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_36_939.jpg,0,0,0,0.1004136
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_37_055.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_37_055.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_37_055.jpg,0,0,0,0.004597032
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_37_138.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_37_138.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_37_138.jpg,0,0,0,0.000303041
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_37_245.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_37_245.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_37_245.jpg,0,0,0,0.0002755191
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_37_448.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_37_448.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_37_448.jpg,0,0.2545652,0,0.2201674
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_37_530.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_37_530.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_37_530.jpg,-0.2,0.4861829,0,0.7030475
/home/aditya/Audrica_dataset/IMG/center_2018_12_01_11_16_37_653.jpg,/home/aditya/Audrica_dataset/IMG/left_2018_12_01_11_16_37_653.jpg,/home/aditya/Audrica_dataset/IMG/right_2018_12_01_11_16_37_653.jpg,0,0.7322788,0,1.361241
